mean=0_0_0_0_2_2_2_3_4,0.2541,0.1843,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.1523_0.1523_0.1523_0.2368_0.1347,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=1_2_2_4_4_4_4_5_5,0.2949,0.2174,0.181756735318_0.1385_0.1523_0.1347_0.1347_0.1347_0.1347_0.821220244371_0.821220244371,0.137708685456_0.0247905818429_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,229,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=0_3_3_4_4_4_4_4_5,0.2553,0.1543,0.364649681529_0.2191_0.2191_0.1347_0.1347_0.1347_0.1347_0.1347_0.821220244371,0.364649681529_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_2_2_2_2_4_4,0.2176,0.1452,0.364649681529_0.364649681529_0.364649681529_0.1385_0.1523_0.1523_0.1523_0.1347_0.1347,0.364649681529_0.364649681529_0.364649681529_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_2_2_2_2_2_4_5_5,0.3211,0.2449,0.364649681529_0.1385_0.1523_0.1523_0.1523_0.1523_0.1347_0.821220244371_0.821220244371,0.364649681529_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.809889289214_0.809889289214,229,229,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_3_4_5_5,0.3707,0.2922,0.558803457689_0.396496815287_0.273385808506_0.273385808506_0.273385808506_0.2368_0.1347_0.594816230255_0.594816230255,0.313694267516_0.396496815287_0.23427037729_0.23427037729_0.23427037729_0.0455227613807_0.033400357462_0.569135922608_0.569135922608,197,249,280,280,280,249,249,197,197,6,8,8,8,8,8,8,8,8
mean=1_2_2_2_2_2_2_4_4,0.1471,0.0445,0.181756735318_0.1385_0.1385_0.1385_0.1523_0.1523_0.1523_0.1347_0.1347,0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_2_2_2_2_3_3_3_5,0.2745,0.1587,0.364649681529_0.1523_0.1523_0.1523_0.1523_0.2191_0.2191_0.2368_0.821220244371,0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0455227613807_0.809889289214,229,249,249,249,249,229,229,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_3_3_4_5,0.3616,0.2704,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.2582625_0.2368_0.2368_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.0455227613807_0.0455227613807_0.033400357462_0.809889289214,229,229,229,229,249,249,249,249,229,8,8,8,8,7,8,8,7,8
mean=0_0_0_0_0_0_3_4_4,0.3269,0.2591,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.2368_0.2428625_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.0455227613807_0.033400357462_0.033400357462,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,7,7
mean=0_2_3_3_3_3_4_4_4,0.2017,0.069,0.364649681529_0.1523_0.2191_0.2191_0.2191_0.2368_0.1347_0.1347_0.1347,0.364649681529_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.033400357462,229,249,229,229,229,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_2_2_2_5_5_5_5,0.5012,0.3723,0.558803457689_0.273385808506_0.2716_0.2716_0.2716_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.23427037729_0.175458455966_0.175458455966_0.175458455966_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,197,197,197,197,6,8,8,8,8,7,6,6,6
mean=0_0_1_2_2_3_3_5_5,0.3658,0.2565,0.399482484077_0.396496815287_0.273385808506_0.2582625_0.2582625_0.2582_0.2582_0.594816230255_0.594816230255,0.313694267516_0.396496815287_0.23427037729_0.040412044374_0.040412044374_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608,197,249,280,249,249,280,280,197,197,7,8,8,7,7,8,8,8,8
mean=0_0_2_3_3_4_4_4_4,0.2065,0.1056,0.364649681529_0.364649681529_0.1523_0.2191_0.2191_0.1347_0.1347_0.1347_0.1347,0.364649681529_0.364649681529_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,249,229,229,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_2_2_2_5_5,0.3481,0.2603,0.399482484077_0.208583133978_0.273385808506_0.273385808506_0.2582625_0.2582625_0.2716_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.23427037729_0.23427037729_0.040412044374_0.040412044374_0.175458455966_0.569135922608_0.569135922608,197,249,280,280,249,249,280,197,197,7,8,8,8,7,7,8,8,8
mean=3_3_3_3_3_3_3_3_4,0.2176,0.0343,0.2191_0.2191_0.2191_0.2191_0.2368_0.2368_0.2368_0.2368_0.1347,0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_3_3_3_3_5,0.3026,0.2011,0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.2191_0.2191_0.2368_0.2368_0.821220244371,0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.809889289214,229,249,249,249,229,229,249,249,229,8,8,8,8,8,8,8,8,8
mean=2_2_2_2_5_5_5_5_5,0.4734,0.2832,0.608705357143_0.2582625_0.2582625_0.2582625_0.575355415912_0.575355415912_0.575355415912_0.575355415912_0.575355415912,0.00781073126556_0.040412044374_0.040412044374_0.040412044374_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844,165,249,249,249,165,165,165,165,165,5,7,7,7,7,7,7,7,7
mean=0_0_1_2_2_3_4_5_5,0.3818,0.2521,0.558803457689_0.396496815287_0.273385808506_0.2582625_0.2582625_0.2582_0.2428625_0.594816230255_0.594816230255,0.313694267516_0.396496815287_0.23427037729_0.040412044374_0.040412044374_0.0722861430715_0.033400357462_0.569135922608_0.569135922608,197,249,280,249,249,280,249,197,197,6,8,8,7,7,8,7,8,8
mean=1_3_3_3_3_3_3_5_5,0.3476,0.1773,0.453445729099_0.2368_0.2368_0.2368_0.2582_0.2582_0.2582_0.594816230255_0.594816230255,0.104036348366_0.0455227613807_0.0455227613807_0.0455227613807_0.0722861430715_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608,197,249,249,249,280,280,280,197,197,6,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_1_2_4_5,0.2939,0.2498,0.364649681529_0.364649681529_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1347_0.821220244371,0.364649681529_0.364649681529_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_3_3_3_5_5,0.3442,0.253,0.399482484077_0.208583133978_0.273385808506_0.273385808506_0.2368_0.2582_0.2582_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.23427037729_0.23427037729_0.0455227613807_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608,197,249,280,280,249,280,280,197,197,7,8,8,8,8,8,8,8,8
mean=2_2_2_3_4_5_5_5_5,0.4795,0.3805,0.2461875_0.1523_0.1523_0.2368_0.2428625_0.821220244371_0.821220244371_0.821220244371_0.821220244371,0.0247905818429_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,229,229,229,229,7,8,8,8,7,8,8,8,8
mean=0_0_0_0_1_2_5_5_5,0.5076,0.3792,0.6708655596_0.396496815287_0.445859872611_0.445859872611_0.273385808506_0.2716_0.688016223936_0.688016223936_0.688016223936,0.262738853503_0.396496815287_0.445859872611_0.445859872611_0.23427037729_0.175458455966_0.483933363844_0.483933363844_0.483933363844,165,249,280,280,280,280,165,165,165,5,8,8,8,8,8,6,6,6
mean=0_2_2_2_2_5_5_5_5,0.5584,0.3102,0.648117606915_0.2716_0.2716_0.36265_0.36265_0.777323844583_0.777323844583_0.777323844583_0.777323844583,0.21178343949_0.175458455966_0.175458455966_0.175458455966_0.175458455966_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,280,280,280,280,133,133,133,133,5,8,8,7,7,5,5,5,5
mean=0_0_1_2_2_2_2_4_5,0.2751,0.208,0.364649681529_0.364649681529_0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1347_0.821220244371,0.364649681529_0.364649681529_0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_1_1_2_5,0.3021,0.2646,0.364649681529_0.364649681529_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.821220244371,0.364649681529_0.364649681529_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_4_4_4_5,0.3663,0.3072,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.1347_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,229,229,249,249,249,249,229,8,8,8,8,8,8,7,7,8
mean=1_3_4_4_5_5_5_5_5,0.4742,0.3352,0.256078909052_0.314525_0.2349875_0.2349875_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.104036348366_0.020260130065_0.0233467381591_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,229,229,197,197,197,197,197,7,7,7,7,7,7,7,7,7
mean=0_1_2_2_2_3_4_5_5,0.3363,0.2587,0.364649681529_0.208583133978_0.1523_0.1523_0.1523_0.2191_0.1347_0.821220244371_0.821220244371,0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,229,249,229,229,8,8,8,8,8,8,8,8,8
mean=0_2_2_2_3_3_4_4_5,0.2612,0.1566,0.364649681529_0.1523_0.1523_0.1523_0.2191_0.2191_0.1347_0.1347_0.821220244371,0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,229,229,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_0_0_1_1,0.3514,0.3428,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.273385808506_0.273385808506,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.23427037729_0.23427037729,229,229,229,229,229,249,249,280,280,8,8,8,8,8,8,8,8,8
mean=0_1_2_2_3_3_3_5_5,0.3432,0.2128,0.399482484077_0.208583133978_0.2582625_0.2582625_0.2582_0.2582_0.2582_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.040412044374_0.040412044374_0.0722861430715_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608,197,249,249,249,280,280,280,197,197,7,8,7,7,8,8,8,8,8
mean=1_2_2_2_2_2_5_5_5,0.3785,0.3077,0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1523_0.821220244371_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,249,229,229,229,8,8,8,8,8,8,8,8,8
mean=2_2_3_3_3_3_4_5_5,0.333,0.2087,0.1385_0.1523_0.2191_0.2368_0.2368_0.2368_0.1347_0.821220244371_0.821220244371,0.0247905818429_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.809889289214_0.809889289214,229,249,229,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=1_1_2_3_3_3_4_5_5,0.3347,0.2346,0.181756735318_0.208583133978_0.1523_0.2191_0.2368_0.2368_0.1347_0.821220244371_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.809889289214_0.809889289214,229,249,249,229,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=1_1_1_2_2_2_3_3_5,0.2572,0.1608,0.181756735318_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.2191_0.2191_0.821220244371,0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.809889289214,229,249,249,249,249,249,229,229,229,8,8,8,8,8,8,8,8,8
mean=0_3_3_3_3_4_4_4_5,0.278,0.157,0.364649681529_0.2191_0.2191_0.2368_0.2368_0.1347_0.1347_0.1347_0.821220244371,0.364649681529_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_1_2_2_3_4,0.2604,0.1983,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1523_0.1523_0.2368_0.1347,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.0455227613807_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_2_3_5_5_5,0.4867,0.3377,0.6708655596_0.396496815287_0.445859872611_0.273385808506_0.2716_0.2582_0.688016223936_0.688016223936_0.688016223936,0.262738853503_0.396496815287_0.445859872611_0.23427037729_0.175458455966_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,249,280,280,280,280,165,165,165,5,8,8,8,8,8,6,6,6
mean=0_0_0_0_0_0_1_1_3,0.3325,0.3032,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.273385808506_0.273385808506_0.2582,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.23427037729_0.23427037729_0.0722861430715,229,229,229,229,229,229,280,280,280,8,8,8,8,8,8,8,8,8
mean=0_0_2_3_3_4_4_5_5,0.3784,0.2334,0.558803457689_0.396496815287_0.2582625_0.2582_0.2582_0.2428625_0.2428625_0.594816230255_0.594816230255,0.313694267516_0.396496815287_0.040412044374_0.0722861430715_0.0722861430715_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,249,249,280,280,249,249,197,197,6,8,7,8,8,7,7,8,8
mean=0_0_2_2_2_2_2_5_5,0.3513,0.1652,0.493289353958_0.310310509554_0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.563554735382_0.563554735382,0.21178343949_0.21178343949_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.469592105922_0.469592105922,133,133,229,229,229,229,229,133,133,6,7,7,7,7,7,7,7,7
mean=0_0_1_1_2_2_2_3_3,0.2268,0.1366,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.2191_0.2191,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467,229,229,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=0_0_3_3_3_3_3_3_5,0.3282,0.1989,0.364649681529_0.364649681529_0.2191_0.2368_0.2368_0.2368_0.2368_0.2368_0.821220244371,0.364649681529_0.364649681529_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_3_5_5_5_5_5_5_5,0.7634,0.673,0.716361464968_0.3167125_0.821220244371_0.821220244371_0.821220244371_0.843567713825_0.843567713825_0.843567713825_0.843567713825,0.364649681529_0.0233866933467_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,229,229,229,229,229,229,229,229,5,7,8,8,8,7,7,7,7
mean=0_0_1_1_1_1_1_1_3,0.2351,0.1854,0.262738853503_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.2368,0.262738853503_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.0455227613807,165,229,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_2_2_3_3_4_4_5,0.2674,0.1705,0.364649681529_0.208583133978_0.1523_0.1523_0.2191_0.2191_0.1347_0.1347_0.821220244371,0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,229,229,249,249,229,8,8,8,8,8,8,8,8,8
mean=2_2_2_2_3_4_5_5_5,0.3812,0.295,0.1385_0.1523_0.1523_0.1523_0.2368_0.1347_0.821220244371_0.821220244371_0.821220244371,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,249,229,229,229,8,8,8,8,8,8,8,8,8
mean=1_1_1_1_2_2_2_2_4,0.1634,0.0829,0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1347,0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_1_4_5_5_5_5_5,0.4891,0.3805,0.399482484077_0.256078909052_0.284037143404_0.2349875_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.313694267516_0.104036348366_0.137708685456_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,229,229,197,197,197,197,197,7,7,7,7,7,7,7,7,7
mean=0_0_0_0_4_4_5_5_5,0.528,0.3579,0.648117606915_0.396496815287_0.396496815287_0.445859872611_0.2665_0.2665_0.777323844583_0.777323844583_0.777323844583,0.21178343949_0.396496815287_0.396496815287_0.445859872611_0.18063002681_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,249,249,280,280,280,133,133,133,5,8,8,8,8,8,5,5,5
mean=0_0_0_0_0_0_0_2_2,0.3481,0.2997,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.2582625_0.2582625,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.040412044374_0.040412044374,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,7,7
mean=2_2_2_2_2_3_3_3_4,0.1711,0.0322,0.1385_0.1523_0.1523_0.1523_0.1523_0.2191_0.2191_0.2191_0.1347,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.033400357462,229,249,249,249,249,229,229,229,249,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_1_2_3_4_5,0.2777,0.2119,0.364649681529_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.1523_0.2191_0.1347_0.821220244371,0.364649681529_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.0233866933467_0.033400357462_0.809889289214,229,229,249,249,249,249,229,249,229,8,8,8,8,8,8,8,8,8
mean=2_2_4_4_4_4_5_5_5,0.3659,0.2921,0.1385_0.1523_0.1347_0.1347_0.1347_0.1347_0.821220244371_0.821220244371_0.821220244371,0.0247905818429_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,249,229,229,229,8,8,8,8,8,8,8,8,8
mean=1_2_3_4_4_4_4_4_5,0.226,0.1292,0.181756735318_0.1385_0.2191_0.1347_0.1347_0.1347_0.1347_0.1347_0.821220244371,0.137708685456_0.0247905818429_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=1_2_2_3_5_5_5_5_5,0.4767,0.3355,0.256078909052_0.2461875_0.2461875_0.314525_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,197,197,197,7,7,7,7,7,7,7,7,7
mean=0_2_3_4_5_5_5_5_5,0.4914,0.3586,0.399482484077_0.2461875_0.314525_0.2349875_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.313694267516_0.0247905818429_0.020260130065_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,197,229,197,197,197,197,197,7,7,7,7,7,7,7,7,7
mean=0_0_2_2_2_3_3_3_4,0.2218,0.1085,0.364649681529_0.364649681529_0.1523_0.1523_0.1523_0.2191_0.2191_0.2368_0.1347,0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462,229,229,249,249,249,229,229,249,249,8,8,8,8,8,8,8,8,8
mean=1_1_2_4_5_5_5_5_5,0.469,0.3447,0.256078909052_0.256078909052_0.2461875_0.2349875_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.104036348366_0.104036348366_0.0247905818429_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,229,229,197,197,197,197,197,7,7,7,7,7,7,7,7,7
mean=1_2_2_2_2_2_3_5_5,0.3116,0.2203,0.181756735318_0.1523_0.1523_0.1523_0.1523_0.1523_0.2191_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.809889289214_0.809889289214,229,249,249,249,249,249,229,229,229,8,8,8,8,8,8,8,8,8
mean=1_2_2_3_3_4_4_5_5,0.3171,0.2193,0.181756735318_0.1523_0.1523_0.2191_0.2368_0.1347_0.1347_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.040412044374_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,229,249,249,249,229,229,8,8,8,8,8,8,8,8,8
